#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
E2EDL43,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL43,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL43,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL43,,1,no,no,QUALF,SD document category,1,1,-,O
E2EDL43,,1,no,no,BELNR,IDOC document number,35,35,-,O
E2EDL43,,1,no,no,POSNR,Item number,6,6,-,O
E2EDL43,,1,no,no,DATUM,IDOC: Date,8,8,-,O
E2EDL41,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL41,,1,no,no,segnam,Segment,23,23,-,O
E2EDL41,,1,no,no,mandt,Client,3,3,-,O
E2EDL41,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL41,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL41,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL41,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL41,,1,no,no,QUALI,Qualifier for Reference Data of Ordering Party,3,3,-,O
E2EDL41,,1,no,no,BSTNR,Customer purchase order number,35,35,-,O
E2EDL41,,1,no,no,BSTDT,Customer purchase order date,8,8,-,O
E2EDL41,,1,no,no,BSARK,Customer purchase order type,4,4,-,O
E2EDL41,,1,no,no,IHREZ,Your Reference,12,12,-,O
E2EDL41,,1,no,no,POSEX,Item Number of the Underlying Purchase Order,6,6,-,O
E2EDL42,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL42,,1,no,no,segnam,Segment,23,23,-,O
E2EDL42,,1,no,no,mandt,Client,3,3,-,O
E2EDL42,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL42,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL42,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL42,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL42,,1,no,no,BSARK_BEZ,Description of purchase order type,20,20,-,O
E2TXTH9,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTH9,,1,no,no,segnam,Segment,23,23,-,O
E2TXTH9,,1,no,no,mandt,Client,3,3,-,O
E2TXTH9,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTH9,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTH9,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTH9,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTH9,,1,no,no,FUNCTION,Function (for transferred text),3,3,-,O
E2TXTH9,,1,no,no,TDOBJECT,Texts: Application Object,10,10,-,O
E2TXTH9,,1,no,no,Name,Name,70,70,-,O
E2TXTH9,,1,no,no,TDID,Text ID,4,4,-,O
E2TXTH9,,1,no,no,TDSPRAS,Language,1,1,-,O
E2TXTH9,,1,no,no,TDTEXTTYPE,TDTEXTTYPE SAPscript: Format of Text,6,6,-,O
E2TXTH9,,1,no,no,LANGUA_ISO,Language key,2,2,-,O
E2TXTP9,,1,no,yes,landmark,landmark,7,7,-,O
E2TXTP9,,1,no,no,segnam,Segment,23,23,-,O
E2TXTP9,,1,no,no,mandt,Client,3,3,-,O
E2TXTP9,,1,no,no,docnum,IDOC Number,16,16,-,O
E2TXTP9,,1,no,no,segnum,Segment Number,6,6,-,O
E2TXTP9,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2TXTP9,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2TXTP9,,1,no,no,TDFORMAT,Tag column,2,2,-,O
E2TXTP9,,1,no,no,TDLINE,Text Line,132,132,-,O
E2EDL12,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL12,,1,no,no,segnam,Segment,23,23,-,O
E2EDL12,,1,no,no,mandt,Client,3,3,-,O
E2EDL12,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL12,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL12,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL12,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL12,,1,no,no,ATINN,Internal characteristic,10,10,-,O
E2EDL12,,1,no,no,Characteristic,Characteristic Name,30,30,-,O
E2EDL12,,1,no,no,ATBEZ,Characteristic description,30,30,-,O
E2EDL12,,1,no,no,ATWRT,Characteristic Value,30,30,-,O
E2EDL12,,1,no,no,ATWTB,Characteristic value description,30,30,-,O
E2EDL12,,1,no,no,EWAHR,Tolerance from,24,24,-,O
E2EDL37,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL37,,1,no,no,segnam,Segment,23,23,-,O
E2EDL37,,1,no,no,mandt,Client,3,3,-,O
E2EDL37,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL37,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL37,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL37,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL37,,1,no,no,EXIDV,External Handling Unit Identification,20,20,-,O
E2EDL37,,1,no,no,TARAG,Tare weight of handling unit,17,17,-,O
E2EDL37,,1,no,no,GWEIT,Weight Unit Tare,3,3,-,O
E2EDL37,,1,no,no,BRGEW,Total Weight of Handling Unit,17,17,-,O
E2EDL37,,1,no,no,NTGEW,Loading Weight of Handling Unit,17,17,-,O
E2EDL37,,1,no,no,MAGEW,Allowed Loading Weight of a Handling Unit,17,17,-,O
E2EDL37,,1,no,no,GWEIM,Weight Unit,3,3,-,O
E2EDL37,,1,no,no,BTVOL,Total Volume of Handling Unit,17,17,-,O
E2EDL37,,1,no,no,NTVOL,Loading Volume of Handling Unit,17,17,-,O
E2EDL37,,1,no,no,MAVOL,Allowed Loading Volume for Handling Unit,17,17,-,O
E2EDL37,,1,no,no,VOLEM,Volume unit,3,3,-,O
E2EDL37,,1,no,no,TAVOL,Tare volume of handling unit,17,17,-,O
E2EDL37,,1,no,no,VOLET,Volume Unit Tare,3,3,-,O
E2EDL37,,1,no,no,VEGR2,XDock test,5,5,-,O
E2EDL37,,1,no,no,VEGR1,XDock indicator,5,5,-,O
E2EDL37,,1,no,no,VEGR3,HU duplication transportation chain,5,5,-,O
E2EDL37,,1,no,no,VHILM,Packaging Materials,18,18,-,O
E2EDL37,,1,no,no,VEGR4,Handling Unit Group 4 (Freely Definable),5,5,-,O
E2EDL37,,1,no,no,LAENG,Length,15,15,-,O
E2EDL37,,1,no,no,VEGR5,Handling Unit Group 5 (Freely Definable),5,5,-,O
E2EDL37,,1,no,no,BREIT,Width,15,15,-,O
E2EDL37,,1,no,no,HOEHE,Height,15,15,-,O
E2EDL37,,1,no,no,MEABM,Unit of Dimension for Length/Width/Height,3,3,-,O
E2EDL37,,1,no,no,INHALT,Description of Handling Unit Content,40,40,-,O
E2EDL37,,1,no,no,VHART,Packaging Material Type,4,4,-,O
E2EDL37,,1,no,no,MAGRV,Material Group: Packaging Materials,4,4,-,O
E2EDL37,,1,no,no,LADLG,Lgth of loading platform in lgth of LdPlat measurement units,8,8,-,O
E2EDL37,,1,no,no,LADEH,Unit of measure to measure the length of loading platform,3,3,-,O
E2EDL37,,1,no,no,FARZT,Travel Time,4,4,-,O
E2EDL37,,1,no,no,FAREH,Unit of travel time,3,3,-,O
E2EDL37,,1,no,no,ENTFE,Distance Travelled,8,8,-,O
E2EDL37,,1,no,no,EHENT,Unit of distance,3,3,-,O
E2EDL37,,1,no,no,VELTP,Packaging Material Category,1,1,-,O
E2EDL37,,1,no,no,EXIDV2,Handling Unit's 2nd External Identification,20,20,-,O
E2EDL37,,1,no,no,LANDT,Country providing means of transport,3,3,-,O
E2EDL37,,1,no,no,LANDF,Driver's Nationality,3,3,-,O
E2EDL37,,1,no,no,Driver,Driver name,35,35,-,O
E2EDL37,,1,no,no,Alternate,Alternate Driver's Name,35,35,-,O
E2EDL37,,1,no,no,VHILM_KU,Material belonging to the customer,22,22,-,O
E2EDL37,,1,no,no,VEBEZ,Description of Packaging Material,40,40,-,O
E2EDL37,,1,no,no,SMGKN,SMG identification for material tag,1,1,-,O
E2EDL37,,1,no,no,KDMAT35,Partner's (Customer's or Vendor's) Packaging Material,35,35,-,O
E2EDL37,,1,no,no,SORTL,Sort field,10,10,-,O
E2EDL37,,1,no,no,Name,Name of Person who Created the Object,12,12,-,O
E2EDL37,,1,no,no,GEWFX,Weight and Volume Fixed,1,1,-,O
E2EDL37,,1,no,no,ERLKZ,Status (at this time without functionality),1,1,-,O
E2EDL37,,1,no,no,EXIDA,Type of External Handling Unit Identifier,1,1,-,O
E2EDL37,,1,no,no,MOVE_STATUS,Handling unit status,4,4,-,O
E2EDL37,,1,no,no,PACKVORSCHR,Text string 22 characters,22,22,-,O
E2EDL37,,1,no,no,PACKVORSCHR_ST,Single-Character Indicator,1,1,-,O
E2EDL37,,1,no,no,LABELTYP,Indicator: do not print external shipping label,1,1,-,O
E2EDL37,,1,no,no,ZUL_AUFL,17-Char. Field,17,17,-,O
E2EDL37,,1,no,no,VHILM_EXTERNAL,Shipping Material,40,40,-,O
E2EDL37,,1,no,no,VHILM_VERSION,Version Number for Field VHILM,10,10,-,O
E2EDL37,,1,no,no,VHILM_GUID,External GUID for Field VHILM,32,32,-,O
E2EDL37,,1,no,no,KDMAT35_EXTERNAL,Long Material Number (Future Development) for KDMAT Field,40,40,-,O
E2EDL37,,1,no,no,KDMAT35_VERSION,Version Number (Future Development) for KDMAT35 Field,10,10,-,O
E2EDL37,,1,no,no,KDMAT35_GUID,External GUID (Future Development) for KDMAT35 Field,32,32,-,O
E2EDL37,,1,no,no,VHILM_KU_EXTERNAL,Long Material Number (Future Development) for Field VHILM,40,40,-,O
E2EDL37,,1,no,no,VHILM_KU_VERSION,Version Number (Future Development) for Field VHILM_KU,10,10,-,O
E2EDL37,,1,no,no,VHILM_KU_GUID,External GUID (Future Development) for Field VHILM_KU,32,32,-,O
E2EDL39,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL39,,1,no,no,segnam,Segment,23,23,-,O
E2EDL39,,1,no,no,mandt,Client,3,3,-,O
E2EDL39,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL39,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL39,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL39,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL39,,1,no,no,QUALF,Qualifier: Control (shipping unit),3,3,-,O
E2EDL39,,1,no,no,PARAM,IDOC: Control Parameters,20,20,-,O
E2EDL38,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL38,,1,no,no,segnam,Segment,23,23,-,O
E2EDL38,,1,no,no,mandt,Client,3,3,-,O
E2EDL38,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL38,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL38,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL38,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL38,,1,no,no,VEGR1_BEZ,Description of shipping unit 1,20,20,-,O
E2EDL38,,1,no,no,VEGR2_BEZ,Description of shipping unit 2,20,20,-,O
E2EDL38,,1,no,no,VEGR3_BEZ,Description of shipping unit 3,20,20,-,O
E2EDL38,,1,no,no,VEGR4_BEZ,Description of shipping unit 4,20,20,-,O
E2EDL38,,1,no,no,VEGR5_BEZ,Description of shipping unit 5,20,20,-,O
E2EDL38,,1,no,no,VHART_BEZ,Description of shipping material type,20,20,-,O
E2EDL38,,1,no,no,MAGRV_BEZ,Description of material grouping shipping material,20,20,-,O
E2EDL38,,1,no,no,VEBEZ,Description of Packaging Material,40,40,-,O
E2EDL49,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL49,,1,no,no,segnam,Segment,23,23,-,O
E2EDL49,,1,no,no,mandt,Client,3,3,-,O
E2EDL49,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL49,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL49,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL49,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL49,,1,no,no,XSITD,Express Delivery Company,10,10,-,O
E2EDL49,,1,no,no,SHIPACCT,Sender's Account Number with Express Delivery Company,20,20,-,O
E2EDL49,,1,no,no,TRACKN,Tracking number,35,35,-,O
E2EDL49,,1,no,no,XSIURL_SINGLE_TRACK,URL for Carrier,255,255,-,O
E2EDL50,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL50,,1,no,no,segnam,Segment,23,23,-,O
E2EDL50,,1,no,no,mandt,Client,3,3,-,O
E2EDL50,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL50,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL50,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL50,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL50,,1,no,no,XSIQUALF,Express Delivery Company's Qualifier for Communication,10,10,-,O
E2EDL50,,1,no,no,XSITD,Express Delivery Company,10,10,-,O
E2EDL50,,1,no,no,VLABDATA,Express Delivery Company's Data Field,40,40,-,O
E2EDL44,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL44,,1,no,no,segnam,Segment,23,23,-,O
E2EDL44,,1,no,no,mandt,Client,3,3,-,O
E2EDL44,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL44,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL44,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL44,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL44,,1,no,no,VELIN,Type of Handling-unit Item Content,1,1,-,O
E2EDL44,,1,no,no,VBELN,Sales and Distribution Document Number,10,10,-,O
E2EDL44,,1,no,no,POSNR,Item number of the SD document,6,6,-,O
E2EDL44,,1,no,no,EXIDV,External Handling Unit Identification,20,20,-,O
E2EDL44,,1,no,no,VEMNG,Base Quantity Packed in the Handling Unit Item,17,17,-,O
E2EDL44,,1,no,no,VEMEH,Base Unit of Measure of the Quantity to be Packed (VEMNG),3,3,-,O
E2EDL44,,1,no,no,MATNR,Material Number,18,18,-,O
E2EDL44,,1,no,no,KDMAT,Material belonging to the customer,35,35,-,O
E2EDL44,,1,no,no,CHARG,Batch Number,10,10,-,O
E2EDL44,,1,no,no,WERKS,Plant,4,4,-,O
E2EDL44,,1,no,no,LGORT,Storage Location,4,4,-,O
E2EDL44,,1,no,no,CUOBJ,Configuration (internal object number),18,18,-,O
E2EDL44,,1,no,no,BESTQ,Stock Category in the Warehouse Management System,1,1,-,O
E2EDL44,,1,no,no,SOBKZ,Special Stock Indicator,1,1,-,O
E2EDL44,,1,no,no,SONUM,Special Stock Number,16,16,-,O
E2EDL44,,1,no,no,ANZSN,Number of serial numbers,11,11,-,O
E2EDL44,,1,no,no,WDATU,Date of Goods Receipt,8,8,-,O
E2EDL44,,1,no,no,PARID,External partner number,35,35,-,O
E2EDL44,,1,no,no,MATNR_EXTERNAL,Material Number,40,40,-,O
E2EDL44,,1,no,no,MATNR_VERSION,Version Number for MATNR Field,10,10,-,O
E2EDL44,,1,no,no,MATNR_GUID,External GUID for MATNR Field,32,32,-,O
E2EDL44,,1,no,no,KDMAT_EXTERNAL,Customer Material,40,40,-,O
E2EDL44,,1,no,no,KDMAT_VERSION,Customer Material,10,10,-,O
E2EDL44,,1,no,no,KDMAT_GUID,Customer Material,32,32,-,O
E2EDL46,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL46,,1,no,no,segnam,Segment,23,23,-,O
E2EDL46,,1,no,no,mandt,Client,3,3,-,O
E2EDL46,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL46,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL46,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL46,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL46,,1,no,no,SERNR,Serial Number,18,18,-,O
E2EDL46,,1,no,no,UII,Unique Item Identifier,72,72,-,O
E2EDL54,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL54,,1,no,no,segnam,Segment,23,23,-,O
E2EDL54,,1,no,no,mandt,Client,3,3,-,O
E2EDL54,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL54,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL54,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL54,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL54,,1,no,no,SOURCEHU,External Handling Unit Identification,20,20,-,O
E2EDL54,,1,no,no,DESTHU,External Handling Unit Identification,20,20,-,O
E2EDL54,,1,no,no,PACKHU,Pack handling unit,1,1,-,O
E2EDL54,,1,no,no,PACK_QTY,Base Quantity Packed in the Handling Unit Item,17,17,-,O
E2EDL54,,1,no,no,BASE_UOM,Base Unit of Measure,3,3,-,O
E2EDL54,,1,no,no,MATERIAL,Material Number,18,18,-,O
E2EDL54,,1,no,no,BATCH,Batch Number,10,10,-,O
E2EDL54,,1,no,no,PLANT,Plant,4,4,-,O
E2EDL54,,1,no,no,STGE_LOC,Storage Location,4,4,-,O
E2EDL54,,1,no,no,STOCK_CAT,Stock Category in the Warehouse Management System,1,1,-,O
E2EDL54,,1,no,no,SPEC_STOCK,Special Stock Indicator,1,1,-,O
E2EDL54,,1,no,no,SP_STCK_NO,Special Stock Number,16,16,-,O
E2EDL54,,1,no,no,DELIV_NUMB,Delivery,10,10,-,O
E2EDL54,,1,no,no,DELIV_ITEM,Delivery Item,6,6,-,O
E2EDL54,,1,no,no,MATERIAL_EXTERNAL,Long Material Number for MATERIAL Field,40,40,-,O
E2EDL54,,1,no,no,MATERIAL_VERSION,Version Number for MATERIAL Field,10,10,-,O
E2EDL54,,1,no,no,MATERIAL_GUID,External GUID for MATERIAL Field,32,32,-,O
